event_id,timestamp,unit_number,credential_id,holder_type,access_point,direction,result
EVT-002866,2026-08-23T20:15:00+08:00,B-06-02,B-06-02-ACT-07,access_card,main_lobby,entry,granted
EVT-000344,2026-08-23T20:18:00+08:00,A-03-02,A-03-02-RES-2,resident,main_lobby,entry,granted
EVT-002770,2026-08-23T20:21:00+08:00,B-06-02,B-06-02-ACT-01,access_card,main_lobby,entry,granted
EVT-002644,2026-08-23T20:35:00+08:00,B-07-02,B-07-02-RES-2,resident,main_lobby,entry,granted
EVT-000192,2026-08-23T20:39:00+08:00,A-03-01,A-03-01-RES-1,resident,main_lobby,entry,granted
EVT-001540,2026-08-23T20:41:00+08:00,B-02-02,B-02-02-RES-2,resident,main_lobby,entry,granted
EVT-000390,2026-08-23T20:50:00+08:00,A-03-02,A-03-02-RES-3,resident,main_lobby,entry,granted
EVT-001192,2026-08-23T21:01:00+08:00,A-07-01,A-07-01-RES-2,resident,main_lobby,entry,granted
EVT-001910,2026-08-23T21:06:00+08:00,B-04-01,B-04-01-RES-3,resident,main_lobby,entry,granted
EVT-000640,2026-08-23T21:18:00+08:00,A-05-01,A-05-01-RES-1,resident,main_lobby,entry,granted
EVT-002322,2026-08-23T21:36:00+08:00,B-06-01,B-06-01-RES-2,resident,main_lobby,entry,granted
EVT-001802,2026-08-23T21:55:00+08:00,B-04-01,B-04-01-RES-1,resident,main_lobby,entry,granted
EVT-000440,2026-08-23T21:58:00+08:00,A-04-01,A-04-01-RES-1,resident,main_lobby,entry,granted
EVT-000840,2026-08-23T22:15:00+08:00,A-05-02,A-05-02-RES-2,resident,main_lobby,entry,granted
EVT-000590,2026-08-23T22:20:00+08:00,A-04-02,A-04-02-RES-1,resident,main_lobby,entry,granted
EVT-002882,2026-08-23T22:28:00+08:00,B-06-02,B-06-02-ACT-08,access_card,main_lobby,exit,granted
EVT-002786,2026-08-23T22:29:00+08:00,B-06-02,B-06-02-ACT-02,access_card,main_lobby,exit,granted
EVT-002590,2026-08-23T22:50:00+08:00,B-07-02,B-07-02-RES-1,resident,main_lobby,entry,granted
EVT-002420,2026-08-23T22:52:00+08:00,B-06-02,B-06-02-RES-2,resident,main_lobby,entry,granted
EVT-001648,2026-08-23T22:56:00+08:00,B-03-01,B-03-01-RES-2,resident,main_lobby,entry,granted
EVT-002072,2026-08-23T22:59:00+08:00,B-05-01,B-05-01-RES-1,resident,main_lobby,entry,granted
EVT-002701,2026-08-23T23:00:00+08:00,A-05-02,A-05-02-TEMP-07,visitor_card,main_lobby,entry,granted
EVT-002748,2026-08-24T05:40:00+08:00,B-04-01,B-04-01-WK-23-3,visitor_qr,main_lobby,exit,granted
EVT-002702,2026-08-24T06:00:00+08:00,A-05-02,A-05-02-TEMP-07,visitor_card,main_lobby,exit,granted
EVT-002744,2026-08-24T07:00:00+08:00,B-04-01,B-04-01-WK-23-1,visitor_qr,main_lobby,exit,granted
EVT-002019,2026-08-24T07:10:00+08:00,B-04-02,B-04-02-RES-2,resident,main_lobby,exit,granted
EVT-000841,2026-08-24T07:12:00+08:00,A-05-02,A-05-02-RES-2,resident,main_lobby,exit,granted
EVT-002217,2026-08-24T07:25:00+08:00,B-05-02,B-05-02-RES-2,resident,main_lobby,exit,granted
EVT-002537,2026-08-24T07:28:00+08:00,B-07-01,B-07-01-RES-2,resident,main_lobby,exit,granted
EVT-000591,2026-08-24T07:30:00+08:00,A-04-02,A-04-02-RES-1,resident,main_lobby,exit,granted
EVT-000087,2026-08-24T07:43:00+08:00,A-02-02,A-02-02-RES-1,resident,main_lobby,exit,granted
EVT-000693,2026-08-24T07:49:00+08:00,A-05-01,A-05-01-RES-2,resident,main_lobby,exit,granted
EVT-002591,2026-08-24T07:50:00+08:00,B-07-02,B-07-02-RES-1,resident,main_lobby,exit,granted
EVT-001911,2026-08-24T07:53:00+08:00,B-04-01,B-04-01-RES-3,resident,main_lobby,exit,granted
EVT-000991,2026-08-24T07:55:00+08:00,A-06-01,A-06-01-RES-3,resident,main_lobby,exit,granted
EVT-001649,2026-08-24T08:06:00+08:00,B-03-01,B-03-01-RES-2,resident,main_lobby,exit,granted
EVT-000485,2026-08-24T08:08:00+08:00,A-04-01,A-04-01-RES-2,resident,main_lobby,exit,granted
EVT-001349,2026-08-24T08:09:00+08:00,B-02-01,B-02-01-RES-1,resident,main_lobby,exit,granted
EVT-000441,2026-08-24T08:16:00+08:00,A-04-01,A-04-01-RES-1,resident,main_lobby,exit,granted
EVT-001193,2026-08-24T08:18:00+08:00,A-07-01,A-07-01-RES-2,resident,main_lobby,exit,granted
EVT-002746,2026-08-24T08:20:00+08:00,B-04-01,B-04-01-WK-23-2,visitor_qr,main_lobby,exit,granted
EVT-001137,2026-08-24T08:22:00+08:00,A-07-01,A-07-01-RES-1,resident,main_lobby,exit,granted
EVT-001491,2026-08-24T08:26:00+08:00,B-02-02,B-02-02-RES-1,resident,main_lobby,exit,granted
EVT-002323,2026-08-24T08:27:00+08:00,B-06-01,B-06-01-RES-2,resident,main_lobby,exit,granted
EVT-002273,2026-08-24T08:36:00+08:00,B-06-01,B-06-01-RES-1,resident,main_lobby,exit,granted
EVT-001803,2026-08-24T08:47:00+08:00,B-04-01,B-04-01-RES-1,resident,main_lobby,exit,granted
EVT-001445,2026-08-24T08:49:00+08:00,B-02-01,B-02-01-RES-3,resident,main_lobby,exit,granted
EVT-000141,2026-08-24T08:52:00+08:00,A-02-02,A-02-02-RES-2,resident,main_lobby,exit,granted
EVT-002163,2026-08-24T09:00:00+08:00,B-05-02,B-05-02-RES-1,resident,main_lobby,exit,granted
EVT-002375,2026-08-24T09:22:00+08:00,B-06-02,B-06-02-RES-1,resident,main_lobby,exit,granted
EVT-000791,2026-08-24T09:25:00+08:00,A-05-02,A-05-02-RES-1,resident,main_lobby,exit,granted
EVT-002421,2026-08-24T09:25:00+08:00,B-06-02,B-06-02-RES-2,resident,main_lobby,exit,granted
EVT-000241,2026-08-24T09:36:00+08:00,A-03-01,A-03-01-RES-2,resident,main_lobby,exit,granted
EVT-000035,2026-08-24T09:56:00+08:00,A-02-01,A-02-01-RES-1,resident,main_lobby,exit,granted
EVT-001541,2026-08-24T10:02:00+08:00,B-02-02,B-02-02-RES-2,resident,main_lobby,exit,granted
EVT-000641,2026-08-24T10:14:00+08:00,A-05-01,A-05-01-RES-1,resident,main_lobby,exit,granted
EVT-001041,2026-08-24T10:29:00+08:00,A-06-02,A-06-02-RES-1,resident,main_lobby,exit,granted
EVT-001705,2026-08-24T10:29:00+08:00,B-03-01,B-03-01-RES-3,resident,main_lobby,exit,granted
EVT-001853,2026-08-24T10:41:00+08:00,B-04-01,B-04-01-RES-2,resident,main_lobby,exit,granted
EVT-001089,2026-08-24T10:49:00+08:00,A-06-02,A-06-02-RES-2,resident,main_lobby,exit,granted
EVT-000345,2026-08-24T10:52:00+08:00,A-03-02,A-03-02-RES-2,resident,main_lobby,exit,granted
EVT-002481,2026-08-24T10:52:00+08:00,B-07-01,B-07-01-RES-1,resident,main_lobby,exit,granted
EVT-000193,2026-08-24T10:53:00+08:00,A-03-01,A-03-01-RES-1,resident,main_lobby,exit,granted
EVT-000891,2026-08-24T10:56:00+08:00,A-06-01,A-06-01-RES-1,resident,main_lobby,exit,granted
EVT-002897,2026-08-24T14:09:00+08:00,A-07-02,A-07-02-G-06,visitor_card,main_lobby,entry,granted
EVT-000992,2026-08-24T17:12:00+08:00,A-06-01,A-06-01-RES-3,resident,main_lobby,entry,granted
EVT-001194,2026-08-24T17:17:00+08:00,A-07-01,A-07-01-RES-2,resident,main_lobby,entry,granted
EVT-000842,2026-08-24T17:28:00+08:00,A-05-02,A-05-02-RES-2,resident,main_lobby,entry,granted
EVT-001138,2026-08-24T17:30:00+08:00,A-07-01,A-07-01-RES-1,resident,main_lobby,entry,granted
EVT-002164,2026-08-24T17:33:00+08:00,B-05-02,B-05-02-RES-1,resident,main_lobby,entry,granted
EVT-001090,2026-08-24T17:46:00+08:00,A-06-02,A-06-02-RES-2,resident,main_lobby,entry,granted
EVT-001854,2026-08-24T17:47:00+08:00,B-04-01,B-04-01-RES-2,resident,main_lobby,entry,granted
EVT-002482,2026-08-24T17:48:00+08:00,B-07-01,B-07-01-RES-1,resident,main_lobby,entry,granted
EVT-001446,2026-08-24T17:54:00+08:00,B-02-01,B-02-01-RES-3,resident,main_lobby,entry,granted
EVT-001350,2026-08-24T17:59:00+08:00,B-02-01,B-02-01-RES-1,resident,main_lobby,entry,granted
EVT-002218,2026-08-24T18:00:00+08:00,B-05-02,B-05-02-RES-2,resident,main_lobby,entry,granted
EVT-001542,2026-08-24T18:17:00+08:00,B-02-02,B-02-02-RES-2,resident,main_lobby,entry,granted
EVT-000088,2026-08-24T18:25:00+08:00,A-02-02,A-02-02-RES-1,resident,main_lobby,entry,granted
EVT-000792,2026-08-24T18:48:00+08:00,A-05-02,A-05-02-RES-1,resident,main_lobby,entry,granted
EVT-000892,2026-08-24T18:54:00+08:00,A-06-01,A-06-01-RES-1,resident,main_lobby,entry,granted
EVT-000036,2026-08-24T19:15:00+08:00,A-02-01,A-02-01-RES-1,resident,main_lobby,entry,granted
EVT-002592,2026-08-24T19:34:00+08:00,B-07-02,B-07-02-RES-1,resident,main_lobby,entry,granted
EVT-002324,2026-08-24T19:50:00+08:00,B-06-01,B-06-01-RES-2,resident,main_lobby,entry,granted
EVT-001706,2026-08-24T19:53:00+08:00,B-03-01,B-03-01-RES-3,resident,main_lobby,entry,granted
EVT-001912,2026-08-24T19:54:00+08:00,B-04-01,B-04-01-RES-3,resident,main_lobby,entry,granted
EVT-000142,2026-08-24T20:22:00+08:00,A-02-02,A-02-02-RES-2,resident,main_lobby,entry,granted
EVT-001650,2026-08-24T20:32:00+08:00,B-03-01,B-03-01-RES-2,resident,main_lobby,entry,granted
EVT-000592,2026-08-24T20:40:00+08:00,A-04-02,A-04-02-RES-1,resident,main_lobby,entry,granted
EVT-002020,2026-08-24T20:40:00+08:00,B-04-02,B-04-02-RES-2,resident,main_lobby,entry,granted
EVT-000442,2026-08-24T20:51:00+08:00,A-04-01,A-04-01-RES-1,resident,main_lobby,entry,granted
EVT-002538,2026-08-24T21:01:00+08:00,B-07-01,B-07-01-RES-2,resident,main_lobby,entry,granted
EVT-000346,2026-08-24T21:02:00+08:00,A-03-02,A-03-02-RES-2,resident,main_lobby,entry,granted
EVT-000642,2026-08-24T21:15:00+08:00,A-05-01,A-05-01-RES-1,resident,main_lobby,entry,granted
EVT-001042,2026-08-24T21:15:00+08:00,A-06-02,A-06-02-RES-1,resident,main_lobby,entry,granted
EVT-000486,2026-08-24T21:16:00+08:00,A-04-01,A-04-01-RES-2,resident,main_lobby,entry,granted
EVT-000194,2026-08-24T21:28:00+08:00,A-03-01,A-03-01-RES-1,resident,main_lobby,entry,granted
EVT-000694,2026-08-24T21:47:00+08:00,A-05-01,A-05-01-RES-2,resident,main_lobby,entry,granted
EVT-002422,2026-08-24T21:47:00+08:00,B-06-02,B-06-02-RES-2,resident,main_lobby,entry,granted
EVT-002274,2026-08-24T22:11:00+08:00,B-06-01,B-06-01-RES-1,resident,main_lobby,entry,granted
EVT-002376,2026-08-24T22:19:00+08:00,B-06-02,B-06-02-RES-1,resident,main_lobby,entry,granted
EVT-001492,2026-08-24T22:35:00+08:00,B-02-02,B-02-02-RES-1,resident,main_lobby,entry,granted
EVT-001804,2026-08-24T22:35:00+08:00,B-04-01,B-04-01-RES-1,resident,main_lobby,entry,granted
EVT-000242,2026-08-24T22:58:00+08:00,A-03-01,A-03-01-RES-2,resident,main_lobby,entry,granted
EVT-002867,2026-08-25T06:33:00+08:00,B-06-02,B-06-02-ACT-07,access_card,main_lobby,entry,granted
EVT-002803,2026-08-25T06:42:00+08:00,B-06-02,B-06-02-ACT-03,access_card,main_lobby,exit,granted
EVT-000037,2026-08-25T07:05:00+08:00,A-02-01,A-02-01-RES-1,resident,main_lobby,exit,granted
EVT-002483,2026-08-25T07:18:00+08:00,B-07-01,B-07-01-RES-1,resident,main_lobby,exit,granted
EVT-000793,2026-08-25T07:20:00+08:00,A-05-02,A-05-02-RES-1,resident,main_lobby,exit,granted
EVT-001855,2026-08-25T07:29:00+08:00,B-04-01,B-04-01-RES-2,resident,main_lobby,exit,granted
EVT-002423,2026-08-25T07:33:00+08:00,B-06-02,B-06-02-RES-2,resident,main_lobby,exit,granted
EVT-000487,2026-08-25T07:42:00+08:00,A-04-01,A-04-01-RES-2,resident,main_lobby,exit,granted
EVT-002021,2026-08-25T07:52:00+08:00,B-04-02,B-04-02-RES-2,resident,main_lobby,exit,granted
EVT-001963,2026-08-25T07:56:00+08:00,B-04-02,B-04-02-RES-1,resident,main_lobby,exit,granted
EVT-000695,2026-08-25T08:02:00+08:00,A-05-01,A-05-01-RES-2,resident,main_lobby,exit,granted
EVT-001651,2026-08-25T08:04:00+08:00,B-03-01,B-03-01-RES-2,resident,main_lobby,exit,granted
EVT-002645,2026-08-25T08:11:00+08:00,B-07-02,B-07-02-RES-2,resident,main_lobby,exit,granted
EVT-002539,2026-08-25T08:12:00+08:00,B-07-01,B-07-01-RES-2,resident,main_lobby,exit,granted
EVT-000143,2026-08-25T08:14:00+08:00,A-02-02,A-02-02-RES-2,resident,main_lobby,exit,granted
EVT-002073,2026-08-25T08:15:00+08:00,B-05-01,B-05-01-RES-1,resident,main_lobby,exit,granted
EVT-002325,2026-08-25T08:21:00+08:00,B-06-01,B-06-01-RES-2,resident,main_lobby,exit,granted
EVT-002165,2026-08-25T08:22:00+08:00,B-05-02,B-05-02-RES-1,resident,main_lobby,exit,granted
EVT-000843,2026-08-25T08:26:00+08:00,A-05-02,A-05-02-RES-2,resident,main_lobby,exit,granted
EVT-000993,2026-08-25T08:30:00+08:00,A-06-01,A-06-01-RES-3,resident,main_lobby,exit,granted
EVT-001351,2026-08-25T08:34:00+08:00,B-02-01,B-02-01-RES-1,resident,main_lobby,exit,granted
EVT-000089,2026-08-25T08:37:00+08:00,A-02-02,A-02-02-RES-1,resident,main_lobby,exit,granted
EVT-001447,2026-08-25T09:04:00+08:00,B-02-01,B-02-01-RES-3,resident,main_lobby,exit,granted
EVT-001195,2026-08-25T09:10:00+08:00,A-07-01,A-07-01-RES-2,resident,main_lobby,exit,granted
EVT-000893,2026-08-25T09:12:00+08:00,A-06-01,A-06-01-RES-1,resident,main_lobby,exit,granted
EVT-000347,2026-08-25T09:16:00+08:00,A-03-02,A-03-02-RES-2,resident,main_lobby,exit,granted
EVT-002115,2026-08-25T09:16:00+08:00,B-05-01,B-05-01-RES-2,resident,main_lobby,exit,granted
EVT-001595,2026-08-25T09:19:00+08:00,B-03-01,B-03-01-RES-1,resident,main_lobby,exit,granted
EVT-000943,2026-08-25T09:26:00+08:00,A-06-01,A-06-01-RES-2,resident,main_lobby,exit,granted
EVT-000593,2026-08-25T09:37:00+08:00,A-04-02,A-04-02-RES-1,resident,main_lobby,exit,granted
EVT-001493,2026-08-25T09:42:00+08:00,B-02-02,B-02-02-RES-1,resident,main_lobby,exit,granted
EVT-001805,2026-08-25T09:44:00+08:00,B-04-01,B-04-01-RES-1,resident,main_lobby,exit,granted
EVT-000443,2026-08-25T09:51:00+08:00,A-04-01,A-04-01-RES-1,resident,main_lobby,exit,granted
EVT-002377,2026-08-25T09:51:00+08:00,B-06-02,B-06-02-RES-1,resident,main_lobby,exit,granted
EVT-001543,2026-08-25T10:02:00+08:00,B-02-02,B-02-02-RES-2,resident,main_lobby,exit,granted
EVT-000537,2026-08-25T10:04:00+08:00,A-04-01,A-04-01-RES-3,resident,main_lobby,exit,granted
EVT-001755,2026-08-25T10:06:00+08:00,B-03-02,B-03-02-RES-1,resident,main_lobby,exit,granted
EVT-000743,2026-08-25T10:12:00+08:00,A-05-01,A-05-01-RES-3,resident,main_lobby,exit,granted
EVT-002593,2026-08-25T10:15:00+08:00,B-07-02,B-07-02-RES-1,resident,main_lobby,exit,granted
EVT-000293,2026-08-25T10:30:00+08:00,A-03-02,A-03-02-RES-1,resident,main_lobby,exit,granted
EVT-000391,2026-08-25T10:41:00+08:00,A-03-02,A-03-02-RES-3,resident,main_lobby,exit,granted
EVT-002275,2026-08-25T10:47:00+08:00,B-06-01,B-06-01-RES-1,resident,main_lobby,exit,granted
EVT-001395,2026-08-25T10:51:00+08:00,B-02-01,B-02-01-RES-2,resident,main_lobby,exit,granted
EVT-001707,2026-08-25T10:51:00+08:00,B-03-01,B-03-01-RES-3,resident,main_lobby,exit,granted
EVT-000643,2026-08-25T10:57:00+08:00,A-05-01,A-05-01-RES-1,resident,main_lobby,exit,granted
EVT-001139,2026-08-25T10:58:00+08:00,A-07-01,A-07-01-RES-1,resident,main_lobby,exit,granted
EVT-002898,2026-08-25T13:09:00+08:00,A-07-02,A-07-02-G-06,visitor_card,main_lobby,exit,granted
EVT-001140,2026-08-25T17:07:00+08:00,A-07-01,A-07-01-RES-1,resident,main_lobby,entry,granted
EVT-000488,2026-08-25T17:08:00+08:00,A-04-01,A-04-01-RES-2,resident,main_lobby,entry,granted
EVT-000744,2026-08-25T17:08:00+08:00,A-05-01,A-05-01-RES-3,resident,main_lobby,entry,granted
EVT-001652,2026-08-25T17:19:00+08:00,B-03-01,B-03-01-RES-2,resident,main_lobby,entry,granted
EVT-000894,2026-08-25T17:21:00+08:00,A-06-01,A-06-01-RES-1,resident,main_lobby,entry,granted
EVT-000594,2026-08-25T17:22:00+08:00,A-04-02,A-04-02-RES-1,resident,main_lobby,entry,granted
EVT-002424,2026-08-25T17:28:00+08:00,B-06-02,B-06-02-RES-2,resident,main_lobby,entry,granted
EVT-000444,2026-08-25T17:29:00+08:00,A-04-01,A-04-01-RES-1,resident,main_lobby,entry,granted
EVT-002326,2026-08-25T17:30:00+08:00,B-06-01,B-06-01-RES-2,resident,main_lobby,entry,granted
EVT-002378,2026-08-25T17:40:00+08:00,B-06-02,B-06-02-RES-1,resident,main_lobby,entry,granted
EVT-000144,2026-08-25T17:42:00+08:00,A-02-02,A-02-02-RES-2,resident,main_lobby,entry,granted
EVT-002276,2026-08-25T17:49:00+08:00,B-06-01,B-06-01-RES-1,resident,main_lobby,entry,granted
EVT-000392,2026-08-25T17:54:00+08:00,A-03-02,A-03-02-RES-3,resident,main_lobby,entry,granted
EVT-001396,2026-08-25T18:05:00+08:00,B-02-01,B-02-01-RES-2,resident,main_lobby,entry,granted
EVT-000644,2026-08-25T18:23:00+08:00,A-05-01,A-05-01-RES-1,resident,main_lobby,entry,granted
EVT-000794,2026-08-25T18:29:00+08:00,A-05-02,A-05-02-RES-1,resident,main_lobby,entry,granted
EVT-002022,2026-08-25T18:30:00+08:00,B-04-02,B-04-02-RES-2,resident,main_lobby,entry,granted
EVT-002771,2026-08-25T18:35:00+08:00,B-06-02,B-06-02-ACT-01,access_card,main_lobby,entry,granted
EVT-002819,2026-08-25T18:44:00+08:00,B-06-02,B-06-02-ACT-04,access_card,main_lobby,exit,granted
EVT-000538,2026-08-25T18:47:00+08:00,A-04-01,A-04-01-RES-3,resident,main_lobby,entry,granted
EVT-000944,2026-08-25T18:49:00+08:00,A-06-01,A-06-01-RES-2,resident,main_lobby,entry,granted
EVT-000994,2026-08-25T18:55:00+08:00,A-06-01,A-06-01-RES-3,resident,main_lobby,entry,granted
EVT-000348,2026-08-25T19:07:00+08:00,A-03-02,A-03-02-RES-2,resident,main_lobby,entry,granted
EVT-002883,2026-08-25T19:12:00+08:00,B-06-02,B-06-02-ACT-08,access_card,main_lobby,exit,granted
EVT-001494,2026-08-25T19:19:00+08:00,B-02-02,B-02-02-RES-1,resident,main_lobby,entry,granted
EVT-002116,2026-08-25T19:23:00+08:00,B-05-01,B-05-01-RES-2,resident,main_lobby,entry,granted
EVT-002166,2026-08-25T19:30:00+08:00,B-05-02,B-05-02-RES-1,resident,main_lobby,entry,granted
EVT-000696,2026-08-25T19:34:00+08:00,A-05-01,A-05-01-RES-2,resident,main_lobby,entry,granted
EVT-001756,2026-08-25T19:39:00+08:00,B-03-02,B-03-02-RES-1,resident,main_lobby,entry,granted
EVT-001352,2026-08-25T19:40:00+08:00,B-02-01,B-02-01-RES-1,resident,main_lobby,entry,granted
EVT-002835,2026-08-25T19:41:00+08:00,B-06-02,B-06-02-ACT-05,access_card,main_lobby,entry,granted
EVT-002787,2026-08-25T19:44:00+08:00,B-06-02,B-06-02-ACT-02,access_card,main_lobby,exit,granted
EVT-001448,2026-08-25T19:45:00+08:00,B-02-01,B-02-01-RES-3,resident,main_lobby,entry,granted
EVT-002540,2026-08-25T19:59:00+08:00,B-07-01,B-07-01-RES-2,resident,main_lobby,entry,granted
EVT-002484,2026-08-25T20:08:00+08:00,B-07-01,B-07-01-RES-1,resident,main_lobby,entry,granted
EVT-002851,2026-08-25T20:10:00+08:00,B-06-02,B-06-02-ACT-06,access_card,main_lobby,exit,granted
EVT-000294,2026-08-25T20:21:00+08:00,A-03-02,A-03-02-RES-1,resident,main_lobby,entry,granted
EVT-001196,2026-08-25T20:36:00+08:00,A-07-01,A-07-01-RES-2,resident,main_lobby,entry,granted
EVT-002646,2026-08-25T20:38:00+08:00,B-07-02,B-07-02-RES-2,resident,main_lobby,entry,granted
EVT-001708,2026-08-25T20:41:00+08:00,B-03-01,B-03-01-RES-3,resident,main_lobby,entry,granted
EVT-001544,2026-08-25T20:56:00+08:00,B-02-02,B-02-02-RES-2,resident,main_lobby,entry,granted
EVT-000090,2026-08-25T21:02:00+08:00,A-02-02,A-02-02-RES-1,resident,main_lobby,entry,granted
EVT-002594,2026-08-25T21:15:00+08:00,B-07-02,B-07-02-RES-1,resident,main_lobby,entry,granted
EVT-001806,2026-08-25T22:03:00+08:00,B-04-01,B-04-01-RES-1,resident,main_lobby,entry,granted
EVT-001596,2026-08-25T22:06:00+08:00,B-03-01,B-03-01-RES-1,resident,main_lobby,entry,granted
EVT-000844,2026-08-25T22:13:00+08:00,A-05-02,A-05-02-RES-2,resident,main_lobby,entry,granted
EVT-002074,2026-08-25T22:15:00+08:00,B-05-01,B-05-01-RES-1,resident,main_lobby,entry,granted
EVT-001856,2026-08-25T22:21:00+08:00,B-04-01,B-04-01-RES-2,resident,main_lobby,entry,granted
EVT-000038,2026-08-25T22:31:00+08:00,A-02-01,A-02-01-RES-1,resident,main_lobby,entry,granted
EVT-001964,2026-08-25T22:46:00+08:00,B-04-02,B-04-02-RES-1,resident,main_lobby,entry,granted
EVT-001857,2026-08-26T07:03:00+08:00,B-04-01,B-04-01-RES-2,resident,main_lobby,exit,granted
EVT-000539,2026-08-26T07:05:00+08:00,A-04-01,A-04-01-RES-3,resident,main_lobby,exit,granted
EVT-000295,2026-08-26T07:16:00+08:00,A-03-02,A-03-02-RES-1,resident,main_lobby,exit,granted
EVT-001495,2026-08-26T07:25:00+08:00,B-02-02,B-02-02-RES-1,resident,main_lobby,exit,granted
EVT-002327,2026-08-26T07:35:00+08:00,B-06-01,B-06-01-RES-2,resident,main_lobby,exit,granted
EVT-001043,2026-08-26T07:41:00+08:00,A-06-02,A-06-02-RES-1,resident,main_lobby,exit,granted
EVT-002425,2026-08-26T07:56:00+08:00,B-06-02,B-06-02-RES-2,resident,main_lobby,exit,granted
EVT-001757,2026-08-26T07:59:00+08:00,B-03-02,B-03-02-RES-1,resident,main_lobby,exit,granted
EVT-000243,2026-08-26T08:04:00+08:00,A-03-01,A-03-01-RES-2,resident,main_lobby,exit,granted
EVT-000039,2026-08-26T08:08:00+08:00,A-02-01,A-02-01-RES-1,resident,main_lobby,exit,granted
EVT-000489,2026-08-26T08:37:00+08:00,A-04-01,A-04-01-RES-2,resident,main_lobby,exit,granted
EVT-000697,2026-08-26T08:53:00+08:00,A-05-01,A-05-01-RES-2,resident,main_lobby,exit,granted
EVT-001249,2026-08-26T09:05:00+08:00,A-07-02,A-07-02-RES-1,resident,main_lobby,exit,granted
EVT-001965,2026-08-26T09:05:00+08:00,B-04-02,B-04-02-RES-1,resident,main_lobby,exit,granted
EVT-000145,2026-08-26T09:17:00+08:00,A-02-02,A-02-02-RES-2,resident,main_lobby,exit,granted
EVT-001597,2026-08-26T09:17:00+08:00,B-03-01,B-03-01-RES-1,resident,main_lobby,exit,granted
EVT-002485,2026-08-26T09:21:00+08:00,B-07-01,B-07-01-RES-1,resident,main_lobby,exit,granted
EVT-002117,2026-08-26T09:22:00+08:00,B-05-01,B-05-01-RES-2,resident,main_lobby,exit,granted
EVT-000595,2026-08-26T09:29:00+08:00,A-04-02,A-04-02-RES-1,resident,main_lobby,exit,granted
EVT-001297,2026-08-26T09:40:00+08:00,A-07-02,A-07-02-RES-2,resident,main_lobby,exit,granted
EVT-002277,2026-08-26T09:43:00+08:00,B-06-01,B-06-01-RES-1,resident,main_lobby,exit,granted
EVT-002541,2026-08-26T09:49:00+08:00,B-07-01,B-07-01-RES-2,resident,main_lobby,exit,granted
EVT-000795,2026-08-26T10:15:00+08:00,A-05-02,A-05-02-RES-1,resident,main_lobby,exit,granted
EVT-000393,2026-08-26T10:20:00+08:00,A-03-02,A-03-02-RES-3,resident,main_lobby,exit,granted
EVT-000945,2026-08-26T10:23:00+08:00,A-06-01,A-06-01-RES-2,resident,main_lobby,exit,granted
EVT-002595,2026-08-26T10:24:00+08:00,B-07-02,B-07-02-RES-1,resident,main_lobby,exit,granted
EVT-000195,2026-08-26T10:28:00+08:00,A-03-01,A-03-01-RES-1,resident,main_lobby,exit,granted
EVT-000645,2026-08-26T10:29:00+08:00,A-05-01,A-05-01-RES-1,resident,main_lobby,exit,granted
EVT-001197,2026-08-26T10:35:00+08:00,A-07-01,A-07-01-RES-2,resident,main_lobby,exit,granted
EVT-000895,2026-08-26T10:41:00+08:00,A-06-01,A-06-01-RES-1,resident,main_lobby,exit,granted
EVT-000091,2026-08-26T10:42:00+08:00,A-02-02,A-02-02-RES-1,resident,main_lobby,exit,granted
EVT-002219,2026-08-26T10:44:00+08:00,B-05-02,B-05-02-RES-2,resident,main_lobby,exit,granted
EVT-002167,2026-08-26T10:48:00+08:00,B-05-02,B-05-02-RES-1,resident,main_lobby,exit,granted
EVT-002647,2026-08-26T10:54:00+08:00,B-07-02,B-07-02-RES-2,resident,main_lobby,exit,granted
EVT-000845,2026-08-26T10:55:00+08:00,A-05-02,A-05-02-RES-2,resident,main_lobby,exit,granted
EVT-002379,2026-08-26T10:56:00+08:00,B-06-02,B-06-02-RES-1,resident,main_lobby,exit,granted
EVT-002596,2026-08-26T17:21:00+08:00,B-07-02,B-07-02-RES-1,resident,main_lobby,entry,granted
EVT-002118,2026-08-26T17:26:00+08:00,B-05-01,B-05-01-RES-2,resident,main_lobby,entry,granted
EVT-002380,2026-08-26T17:35:00+08:00,B-06-02,B-06-02-RES-1,resident,main_lobby,entry,granted
EVT-000146,2026-08-26T17:49:00+08:00,A-02-02,A-02-02-RES-2,resident,main_lobby,entry,granted
EVT-000796,2026-08-26T18:06:00+08:00,A-05-02,A-05-02-RES-1,resident,main_lobby,entry,granted
EVT-001966,2026-08-26T18:28:00+08:00,B-04-02,B-04-02-RES-1,resident,main_lobby,entry,granted
EVT-002426,2026-08-26T18:33:00+08:00,B-06-02,B-06-02-RES-2,resident,main_lobby,entry,granted
EVT-001858,2026-08-26T18:50:00+08:00,B-04-01,B-04-01-RES-2,resident,main_lobby,entry,granted
EVT-000490,2026-08-26T19:01:00+08:00,A-04-01,A-04-01-RES-2,resident,main_lobby,entry,granted
EVT-002542,2026-08-26T19:09:00+08:00,B-07-01,B-07-01-RES-2,resident,main_lobby,entry,granted
EVT-000896,2026-08-26T19:45:00+08:00,A-06-01,A-06-01-RES-1,resident,main_lobby,entry,granted
EVT-000196,2026-08-26T19:48:00+08:00,A-03-01,A-03-01-RES-1,resident,main_lobby,entry,granted
